model_name,search,loop,mutant_number,depth,actual_tests,time_taken,status,return_code,failed_tests,seed
Linked,bes,no_loops,0,1,17,1.4590461254119873,ok,0,0,48309723
Linked,bes,no_loops,0,1,17,1.3777270317077637,ok,0,0,1c8d39de
Linked,bes,no_loops,0,1,17,1.0666511058807373,ok,0,0,2a7567a6
Linked,bes,no_loops,0,1,17,1.1464900970458984,ok,0,0,3afc8f20
Linked,bes,no_loops,0,1,17,1.1194720268249512,ok,0,0,6ad13ba7
Linked,bes,no_loops,0,1,17,1.05731201171875,ok,0,0,55dc559b
Linked,bes,no_loops,0,1,17,1.3806109428405762,ok,0,0,e81c8fc
Linked,bes,no_loops,0,1,17,0.9093809127807617,ok,0,0,4bfcf2a9
Linked,bes,no_loops,0,1,17,1.0078248977661133,ok,0,0,4867f71c
Linked,bes,no_loops,0,1,17,0.9039871692657471,ok,0,0,2be4d0d9
Linked,bes,no_loops,0,1,17,0.9096782207489014,ok,0,0,40ab6b69
Linked,bes,no_loops,0,1,17,0.9553000926971436,ok,0,0,62c353bd
Linked,bes,no_loops,0,1,17,0.9660038948059082,ok,0,0,68aa0318
Linked,bes,no_loops,0,1,17,0.9095351696014404,ok,0,0,4e076372
Linked,bes,no_loops,0,1,17,0.9020578861236572,ok,0,0,4d51c160
Linked,bes,no_loops,0,1,17,0.9053068161010742,ok,0,0,7c5e04e9
Linked,bes,no_loops,0,1,17,0.9012002944946289,ok,0,0,2a2f6b9f
Linked,bes,no_loops,0,1,17,0.9966650009155273,ok,0,0,5bc8d7c7
Linked,bes,no_loops,0,1,17,0.8642890453338623,ok,0,0,32f2d6f0
Linked,bes,no_loops,0,1,17,0.9171161651611328,ok,0,0,3923b7b0
Linked,bes,no_loops,0,1,17,0.9065210819244385,ok,0,0,5d4c119c
Linked,bes,no_loops,0,1,17,0.9209518432617188,ok,0,0,f1fafc8
Linked,bes,no_loops,0,1,17,0.9097578525543213,ok,0,0,28900f34
Linked,bes,no_loops,0,1,17,1.3308448791503906,ok,0,0,bc31903
Linked,bes,no_loops,0,1,17,1.415524959564209,ok,0,0,2b16521d
Linked,bes,no_loops,0,1,17,1.2167749404907227,ok,0,0,1ade05f7
Linked,bes,no_loops,0,1,17,1.206153392791748,ok,0,0,1c81e77d
Linked,bes,no_loops,0,1,17,1.3139278888702393,ok,0,0,2dd81a82
Linked,bes,no_loops,0,1,17,1.2656340599060059,ok,0,0,7123d786
Linked,bes,no_loops,0,1,17,1.3162930011749268,ok,0,0,6430b0ed
Linked,bes,no_loops,0,2,272,2.0800890922546387,ok,0,0,3890363c
Linked,bes,no_loops,0,2,272,1.9199817180633545,ok,0,0,3dfbc29d
Linked,bes,no_loops,0,2,272,2.701294183731079,ok,0,0,2b217def
Linked,bes,no_loops,0,2,272,2.825516939163208,ok,0,0,60de3c6b
Linked,bes,no_loops,0,2,272,2.5384881496429443,ok,0,0,450e49d
Linked,bes,no_loops,0,2,272,2.348932981491089,ok,0,0,2cfb06c
Linked,bes,no_loops,0,2,272,2.1924259662628174,ok,0,0,344bb16d
Linked,bes,no_loops,0,2,272,2.155076026916504,ok,0,0,7b92bfc1
Linked,bes,no_loops,0,2,272,2.0441417694091797,ok,0,0,16868d14
Linked,bes,no_loops,0,2,272,1.8341891765594482,ok,0,0,5ea7d922
Linked,bes,no_loops,0,2,272,1.8825759887695312,ok,0,0,637195af
Linked,bes,no_loops,0,2,272,2.1385881900787354,ok,0,0,2bdc0617
Linked,bes,no_loops,0,2,272,1.9401319026947021,ok,0,0,26216d0
Linked,bes,no_loops,0,2,272,1.754115104675293,ok,0,0,7b419709
Linked,bes,no_loops,0,2,272,1.6468627452850342,ok,0,0,633f01e3
Linked,bes,no_loops,0,2,272,1.7434818744659424,ok,0,0,7604f768
Linked,bes,no_loops,0,2,272,1.6859662532806396,ok,0,0,557ee65
Linked,bes,no_loops,0,2,272,1.7398028373718262,ok,0,0,446d0bf3
Linked,bes,no_loops,0,2,272,1.847095012664795,ok,0,0,65814ca
Linked,bes,no_loops,0,2,272,2.4665021896362305,ok,0,0,3b758296
