model_name,search,loop,mutant_number,depth,actual_tests,time_taken,status,return_code,failed_tests,seed
Linked,random,no_loops,0,17,17,1.4803597927093506,ok,0,0,57099e2b
Linked,random,no_loops,0,17,17,1.25626802444458,ok,0,0,f6ce82b
Linked,random,no_loops,0,17,17,1.15277099609375,ok,0,0,31263bb2
Linked,random,no_loops,0,17,17,1.4790992736816406,ok,0,0,6346343f
Linked,random,no_loops,0,17,17,1.1597390174865723,ok,0,0,18b1116e
Linked,random,no_loops,0,17,17,1.4923059940338135,ok,0,0,6f478435
Linked,random,no_loops,0,17,17,1.3537099361419678,ok,0,0,265e8624
Linked,random,no_loops,0,17,17,1.222834825515747,ok,0,0,4b1301c1
Linked,random,no_loops,0,17,17,1.2132458686828613,ok,0,0,75681474
Linked,random,no_loops,0,17,17,1.427617073059082,ok,0,0,609e38e7
Linked,random,no_loops,0,17,17,1.4198739528656006,ok,0,0,5bc95a9d
Linked,random,no_loops,0,17,17,1.3739871978759766,ok,0,0,2ae85711
Linked,random,no_loops,0,17,17,1.1646568775177002,ok,0,0,7c9165e0
Linked,random,no_loops,0,17,17,1.1524889469146729,ok,0,0,7c35d7a3
Linked,random,no_loops,0,17,17,1.5730230808258057,ok,0,0,682f3f18
Linked,random,no_loops,0,17,17,1.5104069709777832,ok,0,0,4aa375ac
Linked,random,no_loops,0,17,17,1.3180739879608154,ok,0,0,74b64152
Linked,random,no_loops,0,17,17,1.1087398529052734,ok,0,0,4c96904c
Linked,random,no_loops,0,17,17,1.070725917816162,ok,0,0,4c783883
Linked,random,no_loops,0,17,17,1.3303806781768799,ok,0,0,533c0aff
Linked,random,no_loops,0,272,272,2.912260055541992,ok,0,0,322ab817
Linked,random,no_loops,0,272,272,2.363955020904541,ok,0,0,8e39c8b
Linked,random,no_loops,0,272,272,2.918617010116577,ok,0,0,329063e5
Linked,random,no_loops,0,272,272,2.7300143241882324,ok,0,0,5f54ebca
Linked,random,no_loops,0,272,272,3.1793019771575928,ok,0,0,1684a9a2
Linked,random,no_loops,0,272,272,5.320027828216553,ok,0,0,3fa1a26f
Linked,random,no_loops,0,272,272,3.7923178672790527,ok,0,0,479a1665
Linked,random,no_loops,0,272,272,3.74104905128479,ok,0,0,4979f707
Linked,random,no_loops,0,272,272,3.187795877456665,ok,0,0,17f8cf5e
Linked,random,no_loops,0,272,272,3.642404079437256,ok,0,0,3db055b1
Linked,random,no_loops,0,272,272,5.904040098190308,ok,0,0,62a8ebd9
Linked,random,no_loops,0,272,272,3.6515138149261475,ok,0,0,19325b0e
Linked,random,no_loops,0,272,272,4.067870140075684,ok,0,0,75049eb3
Linked,random,no_loops,0,272,272,3.2230310440063477,ok,0,0,3c5fdde5
Linked,random,no_loops,0,272,272,3.486445903778076,ok,0,0,5e73dd91
Linked,random,no_loops,0,272,272,5.033095121383667,ok,0,0,1394b4fc
Linked,random,no_loops,0,272,272,3.332580327987671,ok,0,0,71b303f5
Linked,random,no_loops,0,272,272,4.112886905670166,ok,0,0,64844096
Linked,random,no_loops,0,272,272,3.1171529293060303,ok,0,0,75272b7d
Linked,random,no_loops,0,272,272,2.5995566844940186,ok,0,0,49c6cfd5
Linked,random,no_loops,0,2672,2672,21.02694296836853,ok,0,0,5465f888
Linked,random,no_loops,0,2672,2672,14.781359910964966,ok,0,0,214bb710
Linked,random,no_loops,0,2672,2672,24.84325385093689,ok,0,0,3946fd2e
Linked,random,no_loops,0,2672,2672,44.76975107192993,ok,0,0,52f34b61
Linked,random,no_loops,0,2672,2672,30.8044011592865,ok,0,0,25edb3e9
Linked,random,no_loops,0,2672,2672,21.097457885742188,ok,0,0,145c27c8
Linked,random,no_loops,0,2672,2672,18.20136594772339,ok,0,0,a40bf01
Linked,random,no_loops,0,2672,2672,10.932342052459717,ok,0,0,70ae0750
Linked,random,no_loops,0,2672,2672,59.574382066726685,ok,0,0,4b761542
Linked,random,no_loops,0,2672,2672,14.59879207611084,ok,0,0,3d845297
Linked,random,no_loops,0,2672,2672,42.490675926208496,ok,0,0,46aef78b
Linked,random,no_loops,0,2672,2672,34.53756093978882,ok,0,0,66a028ae
Linked,random,no_loops,0,2672,2672,39.2533540725708,ok,0,0,484e2c33
Linked,random,no_loops,0,2672,2672,56.946959257125854,ok,0,0,6e064147
Linked,random,no_loops,0,2672,2672,37.28593111038208,ok,0,0,1598139
Linked,random,no_loops,1,17,17,1.9366559982299805,ok,0,0,1b9865ca
Linked,random,no_loops,1,17,17,1.7765161991119385,ok,0,0,346dd6a8
Linked,random,no_loops,1,17,17,2.262192964553833,ok,0,0,386aede5
Linked,random,no_loops,1,17,17,2.4038918018341064,ok,0,0,1c58688f
Linked,random,no_loops,1,17,17,1.9336071014404297,ok,0,0,64f31d34
Linked,random,no_loops,1,17,17,2.11525297164917,ok,0,0,4032141b
Linked,random,no_loops,1,17,17,1.6980841159820557,ok,0,0,5ed2d9a
Linked,random,no_loops,1,17,17,1.7928156852722168,ok,0,0,1e8ff191
Linked,random,no_loops,1,17,17,2.2973248958587646,ok,0,0,562d5451
Linked,random,no_loops,1,17,17,1.5357458591461182,ok,0,0,28873348
Linked,random,no_loops,1,17,17,2.0310981273651123,ok,0,0,2393b52f
Linked,random,no_loops,1,17,17,1.662571907043457,ok,0,0,3997fdf5
Linked,random,no_loops,1,17,17,1.799983024597168,ok,0,0,1a1dc8a4
Linked,random,no_loops,1,17,17,1.833115816116333,ok,0,0,7b7865d4
Linked,random,no_loops,1,17,17,1.469531774520874,ok,0,0,7c87b4e1
Linked,random,no_loops,1,17,17,1.4593780040740967,ok,0,0,323c6629
Linked,random,no_loops,1,17,17,1.3272418975830078,ok,0,0,426a0157
Linked,random,no_loops,1,17,17,1.6580495834350586,ok,0,0,66b24ef6
Linked,random,no_loops,1,17,17,1.6303930282592773,ok,0,0,19767975
Linked,random,no_loops,1,17,17,1.6423070430755615,ok,0,0,fe534f7
Linked,random,no_loops,1,272,272,4.219476222991943,ok,0,0,2b47ecf4
Linked,random,no_loops,1,272,272,5.525773048400879,ok,0,0,341a448e
Linked,random,no_loops,1,272,272,4.207735061645508,ok,0,0,1acfd0a5
Linked,random,no_loops,1,272,272,6.596083164215088,ok,0,0,261a8d04
Linked,random,no_loops,1,272,272,3.6396138668060303,ok,0,0,41aa0c4e
Linked,random,no_loops,1,272,272,3.6055169105529785,ok,0,0,7e4fc4e5
Linked,random,no_loops,1,272,272,3.3259408473968506,ok,0,0,20d88525
Linked,random,no_loops,1,272,272,2.825623035430908,ok,0,0,5156a22a
Linked,random,no_loops,1,272,272,4.582437753677368,ok,0,0,3055dd82
Linked,random,no_loops,1,272,272,5.925474166870117,ok,0,0,18aeac48
Linked,random,no_loops,1,272,272,3.4131722450256348,ok,0,0,6076b45a
Linked,random,no_loops,1,272,272,3.3252859115600586,ok,0,0,1c813386
Linked,random,no_loops,1,272,272,3.099030017852783,ok,0,0,11fd2288
Linked,random,no_loops,1,272,272,2.7905008792877197,ok,0,0,1f130235
Linked,random,no_loops,1,272,272,3.6052980422973633,ok,0,0,71c687ed
Linked,random,no_loops,1,272,272,3.213653087615967,ok,0,0,36925141
Linked,random,no_loops,1,272,272,3.014263153076172,ok,0,0,236cbc35
Linked,random,no_loops,1,272,272,2.637021064758301,ok,0,0,3dd145a8
Linked,random,no_loops,1,272,272,7.5463268756866455,ok,0,0,100afeed
Linked,random,no_loops,1,272,272,6.657399892807007,ok,0,0,24683645
Linked,random,no_loops,2,17,17,2.205476999282837,ok,0,0,2f605baa
Linked,random,no_loops,2,17,17,2.250119924545288,ok,0,0,31051751
Linked,random,no_loops,2,17,17,2.397251844406128,ok,0,0,76662b4c
Linked,random,no_loops,2,17,17,2.7359213829040527,ok,0,0,696ca6b
Linked,random,no_loops,2,17,17,2.1432578563690186,ok,0,0,7da0a926
Linked,random,no_loops,2,17,17,2.3166677951812744,ok,0,0,54dece6d
Linked,random,no_loops,2,17,17,2.5541188716888428,ok,0,0,45393b71
Linked,random,no_loops,2,17,17,2.1575698852539062,ok,0,0,127822bb
Linked,random,no_loops,2,17,17,2.3032169342041016,ok,0,0,754f67a6
Linked,random,no_loops,2,17,17,2.7445120811462402,ok,0,0,608d7d6b
Linked,random,no_loops,2,17,17,2.55771803855896,ok,0,0,5560b12b
Linked,random,no_loops,2,17,17,2.49650502204895,ok,0,0,73214179
Linked,random,no_loops,2,17,17,2.434645891189575,ok,0,0,14ec960f
Linked,random,no_loops,2,17,17,2.1331660747528076,ok,0,0,60197e0a
Linked,random,no_loops,2,17,17,2.016788959503174,ok,0,0,652e961c
Linked,random,no_loops,2,17,17,1.9343550205230713,ok,0,0,17076308
Linked,random,no_loops,2,17,17,1.7104191780090332,ok,0,0,58cfde63
Linked,random,no_loops,2,17,17,2.3683619499206543,ok,0,0,312096d5
Linked,random,no_loops,2,17,17,1.8817470073699951,ok,0,0,79f8c59f
Linked,random,no_loops,2,17,17,1.8372070789337158,ok,0,0,58b50cd3
Linked,random,no_loops,2,272,272,6.446764945983887,ok,0,0,7fe65615
Linked,random,no_loops,2,272,272,3.828613042831421,ok,0,0,6f8e6dd2
Linked,random,no_loops,2,272,272,4.553662300109863,ok,0,0,71646326
Linked,random,no_loops,2,272,272,5.056419134140015,ok,0,0,21f78514
Linked,random,no_loops,2,272,272,3.9310660362243652,ok,0,0,2d70c546
Linked,random,no_loops,2,272,272,3.6279520988464355,ok,0,0,5643c0b4
Linked,random,no_loops,2,272,272,4.289393901824951,ok,0,0,5c603156
Linked,random,no_loops,2,272,272,4.5571746826171875,ok,0,0,1ce79a59
Linked,random,no_loops,2,272,272,17.39181900024414,ok,0,0,67465683
Linked,random,no_loops,2,272,272,5.3281569480896,ok,0,0,7e6e7908
Linked,random,no_loops,2,272,272,3.841407060623169,ok,0,0,40e0dc40
Linked,random,no_loops,2,272,272,4.465362787246704,ok,0,0,5ecc9084
Linked,random,no_loops,2,272,272,4.25248908996582,ok,0,0,71d7fa18
Linked,random,no_loops,2,272,272,4.796036005020142,ok,0,0,461b959
Linked,random,no_loops,2,272,272,4.746406078338623,ok,0,0,8cdd000
Linked,random,no_loops,2,272,272,3.6504600048065186,ok,0,0,150e4200
Linked,random,no_loops,2,272,272,5.027257204055786,ok,0,0,26dab042
Linked,random,no_loops,2,272,272,6.073798179626465,ok,0,0,7c5f63a9
Linked,random,no_loops,2,272,272,4.35880708694458,ok,0,0,3eff471
Linked,random,no_loops,2,272,272,6.779493808746338,ok,0,0,f844db5
Linked,random,no_loops,3,17,17,2.242532968521118,ok,0,0,4f929057
Linked,random,no_loops,3,17,17,2.248382091522217,ok,0,0,4635b52d
Linked,random,no_loops,3,17,17,2.207286834716797,ok,0,0,682a919d
Linked,random,no_loops,3,17,17,1.8285748958587646,ok,0,0,1379b8c7
Linked,random,no_loops,3,17,17,2.5516839027404785,ok,0,0,3b2d9fd3
Linked,random,no_loops,3,17,17,2.4142038822174072,ok,0,0,50a1db1c
Linked,random,no_loops,3,17,17,1.9921259880065918,ok,0,0,1b121115
Linked,random,no_loops,3,17,17,2.27854585647583,ok,0,0,71422200
Linked,random,no_loops,3,17,17,1.9983630180358887,ok,0,0,4746bba6
Linked,random,no_loops,3,17,17,1.635364055633545,ok,0,0,5b8a075c
Linked,random,no_loops,3,17,17,2.0064640045166016,ok,0,0,6deaa4ae
Linked,random,no_loops,3,17,17,2.6946561336517334,ok,0,0,5b59ec49
Linked,random,no_loops,3,17,17,1.7680068016052246,ok,0,0,2491fb5
Linked,random,no_loops,3,17,17,2.1103968620300293,ok,0,0,1a585bfe
Linked,random,no_loops,3,17,17,1.63848876953125,ok,0,0,efdf97a
Linked,random,no_loops,3,17,17,1.555455207824707,ok,0,0,14d30526
Linked,random,no_loops,3,17,17,1.7172050476074219,ok,0,0,359c4bf
Linked,random,no_loops,3,17,17,1.85664701461792,ok,0,0,261ffa4a
Linked,random,no_loops,3,17,17,1.9345290660858154,ok,0,0,650e468b
Linked,random,no_loops,3,17,17,1.9512500762939453,ok,0,0,1692da8f
Linked,random,no_loops,3,272,272,5.555813789367676,ok,0,0,1f451dba
Linked,random,no_loops,3,272,272,5.084711074829102,ok,0,0,70379887
Linked,random,no_loops,3,272,272,3.876481056213379,ok,0,0,27cbea3a
Linked,random,no_loops,3,272,272,4.140316963195801,ok,0,0,30d63a8e
Linked,random,no_loops,3,272,272,7.116708755493164,ok,0,0,278b48c3
Linked,random,no_loops,3,272,272,4.055330038070679,ok,0,0,988a80a
Linked,random,no_loops,3,272,272,4.761945009231567,ok,0,0,41037cbd
Linked,random,no_loops,3,272,272,6.691033124923706,ok,0,0,3b540dd2
Linked,random,no_loops,3,272,272,4.460493087768555,ok,0,0,7516f76c
Linked,random,no_loops,3,272,272,3.848716974258423,ok,0,0,7f824c29
Linked,random,no_loops,3,272,272,4.161890983581543,ok,0,0,6854498e
Linked,random,no_loops,3,272,272,4.845670223236084,ok,0,0,57d65def
Linked,random,no_loops,3,272,272,4.0495522022247314,ok,0,0,68134315
Linked,random,no_loops,3,272,272,4.275191068649292,ok,0,0,734802a6
Linked,random,no_loops,3,272,272,7.779232025146484,ok,0,0,4ac4bf81
Linked,random,no_loops,3,272,272,3.8934009075164795,ok,0,0,1474e931
Linked,random,no_loops,3,272,272,4.9716408252716064,ok,0,0,2b2c8e60
Linked,random,no_loops,3,272,272,4.111288070678711,ok,0,0,5b9b5586
Linked,random,no_loops,3,272,272,4.079687118530273,ok,0,0,60f82b0b
Linked,random,no_loops,3,272,272,4.526248931884766,ok,0,0,727f1f7
Linked,random,no_loops,4,17,17,1.8277368545532227,ok,0,0,54ef3dd
Linked,random,no_loops,4,17,17,2.35044002532959,ok,0,0,6709a163
Linked,random,no_loops,4,17,17,1.7735188007354736,ok,0,0,24ad1249
Linked,random,no_loops,4,17,17,1.5004489421844482,ok,0,0,37410255
Linked,random,no_loops,4,17,17,1.7592079639434814,ok,0,0,2e7b500e
Linked,random,no_loops,4,17,17,1.7852768898010254,ok,0,0,2f38b519
Linked,random,no_loops,4,17,17,1.8637571334838867,ok,0,0,6fb6064
Linked,random,no_loops,4,17,17,1.7011430263519287,ok,0,0,7c00a28e
Linked,random,no_loops,4,17,17,2.0985829830169678,ok,0,0,69dde406
Linked,random,no_loops,4,17,17,1.9472367763519287,ok,0,0,6fed25d
Linked,random,no_loops,4,17,17,2.1678218841552734,ok,0,0,5a69a87
Linked,random,no_loops,4,17,17,1.9526300430297852,ok,0,0,7d7ffc4f
Linked,random,no_loops,4,17,17,1.5487160682678223,ok,0,0,6ad28fac
Linked,random,no_loops,4,17,17,1.7720122337341309,ok,0,0,3c97f0c3
Linked,random,no_loops,4,17,17,1.5104739665985107,ok,0,0,59b83d90
