model_name,search,loop,mutant_number,depth,actual_tests,time_taken,status,return_code,failed_tests,seed
Array,random,no_loops,0,9,9,2.2861287593841553,ok,0,0,7f1cea09
Array,random,no_loops,0,9,9,1.9460129737854004,ok,0,0,1ce83bef
Array,random,no_loops,0,9,9,2.1961941719055176,ok,0,0,47ea1c16
Array,random,no_loops,0,9,9,1.6927680969238281,ok,0,0,122401d
Array,random,no_loops,0,9,9,1.9003701210021973,ok,0,0,573ad34
Array,random,no_loops,0,9,9,2.0599420070648193,ok,0,0,7285176
Array,random,no_loops,0,9,9,1.994575023651123,ok,0,0,453ea4e4
Array,random,no_loops,0,9,9,1.8475730419158936,ok,0,0,32c423c6
Array,random,no_loops,0,9,9,2.2131309509277344,ok,0,0,642d10fb
Array,random,no_loops,0,9,9,2.019221067428589,ok,0,0,13c9b56d
Array,random,no_loops,0,9,9,2.526721954345703,ok,0,0,4faf6dd8
Array,random,no_loops,0,9,9,2.658831834793091,ok,0,0,14c62098
Array,random,no_loops,0,9,9,2.7799670696258545,ok,0,0,660813fd
Array,random,no_loops,0,9,9,2.552126407623291,ok,0,0,5600d25f
Array,random,no_loops,0,9,9,2.296452283859253,ok,0,0,31c6e337
Array,random,no_loops,0,9,9,2.3545780181884766,ok,0,0,5331dd32
Array,random,no_loops,0,9,9,2.483981132507324,ok,0,0,1ec11fd
Array,random,no_loops,0,9,9,2.2431769371032715,ok,0,0,5c8a26e1
Array,random,no_loops,0,9,9,1.9929783344268799,ok,0,0,7d1fe756
Array,random,no_loops,0,9,9,2.201024055480957,ok,0,0,3ed4dd57
Array,random,no_loops,0,72,72,3.543807029724121,ok,0,0,5d1af3d
Array,random,no_loops,0,72,72,3.4071452617645264,ok,0,0,5c696f38
Array,random,no_loops,0,72,72,3.4950714111328125,ok,0,0,66806fdf
Array,random,no_loops,0,72,72,3.2307498455047607,ok,0,0,69a153de
Array,random,no_loops,0,72,72,4.711897134780884,ok,0,0,41e40429
Array,random,no_loops,0,72,72,4.927228927612305,ok,0,0,1d0d4fea
Array,random,no_loops,0,72,72,4.404417037963867,ok,0,0,3f8c7ead
Array,random,no_loops,0,72,72,3.037994146347046,ok,0,0,71898eb4
Array,random,no_loops,0,72,72,3.1584250926971436,ok,0,0,39a80d5d
Array,random,no_loops,0,72,72,2.7797751426696777,ok,0,0,79a2c1d3
Array,random,no_loops,0,72,72,2.815584897994995,ok,0,0,673b9aeb
Array,random,no_loops,0,72,72,3.004377841949463,ok,0,0,2edae11a
Array,random,no_loops,0,72,72,3.0916221141815186,ok,0,0,69a03301
Array,random,no_loops,0,72,72,2.9005560874938965,ok,0,0,5d68ce2a
Array,random,no_loops,0,72,72,2.882366895675659,ok,0,0,6f651553
Array,random,no_loops,0,72,72,2.644245147705078,ok,0,0,43c6e53c
Array,random,no_loops,0,72,72,3.2795321941375732,ok,0,0,14f6f5fd
Array,random,no_loops,0,72,72,2.1240248680114746,ok,0,0,7e4299b8
Array,random,no_loops,0,72,72,2.325802803039551,ok,0,0,57f8ef95
Array,random,no_loops,0,72,72,2.9540228843688965,ok,0,0,36db646b
Array,random,no_loops,0,408,408,5.457005023956299,ok,0,0,764781fc
Array,random,no_loops,0,408,408,4.984865188598633,ok,0,0,232a7c81
Array,random,no_loops,0,408,408,5.537768840789795,ok,0,0,311afc34
Array,random,no_loops,0,408,408,8.179522037506104,ok,0,0,47c89512
Array,random,no_loops,0,408,408,7.66985297203064,ok,0,0,5930310f
Array,random,no_loops,0,408,408,8.619411945343018,ok,0,0,221556ca
Array,random,no_loops,0,408,408,13.98998212814331,ok,0,0,2d98da
Array,random,no_loops,0,408,408,6.599658966064453,ok,0,0,3f265599
Array,random,no_loops,0,408,408,17.27334237098694,ok,0,0,1aeef848
Array,random,no_loops,0,408,408,7.888447999954224,ok,0,0,39ed90fa
Array,random,no_loops,0,408,408,6.886319875717163,ok,0,0,710b0dac
Array,random,no_loops,0,408,408,5.626920938491821,ok,0,0,989c7d2
Array,random,no_loops,0,408,408,8.680768966674805,ok,0,0,3ef1224f
Array,random,no_loops,0,408,408,5.345223903656006,ok,0,0,50eeb91
Array,random,no_loops,0,408,408,6.159838914871216,ok,0,0,6a53f628
Array,random,no_loops,0,408,408,12.950392246246338,ok,0,0,6c10b79f
Array,random,no_loops,0,408,408,5.489026069641113,ok,0,0,6e54dd7c
Array,random,no_loops,0,408,408,6.549668073654175,ok,0,0,6e3e2f82
Array,random,no_loops,0,408,408,7.794737100601196,ok,0,0,5f957a5c
Array,random,no_loops,0,408,408,11.597002983093262,ok,0,0,3d121708
Array,random,no_loops,0,2256,2256,45.753836154937744,ok,0,0,2af0d62
Array,random,no_loops,1,9,9,2.2155299186706543,ok,0,0,28d0155e
Array,random,no_loops,1,9,9,2.118993043899536,ok,0,0,4e41ab1
Array,random,no_loops,1,9,9,2.4416942596435547,ok,0,0,50e9204a
Array,random,no_loops,1,9,9,2.2663381099700928,ok,0,0,54ad46d0
Array,random,no_loops,1,9,9,2.147459030151367,ok,0,0,37eaa238
Array,random,no_loops,1,9,9,2.0642406940460205,ok,0,0,1dffcd53
Array,random,no_loops,1,9,9,2.252648115158081,ok,0,0,4839af4
Array,random,no_loops,1,9,9,2.361830711364746,ok,0,0,eca15a7
Array,random,no_loops,1,9,9,1.9731409549713135,ok,0,0,17858117
Array,random,no_loops,1,9,9,2.0659310817718506,ok,0,0,480bc366
Array,random,no_loops,1,9,9,2.114596128463745,ok,0,0,5c47bfe2
Array,random,no_loops,1,9,9,2.3063809871673584,ok,0,0,31531751
Array,random,no_loops,1,9,9,2.0791049003601074,ok,0,0,b332d65
Array,random,no_loops,1,9,9,2.1690008640289307,ok,0,0,3f4eaecf
Array,random,no_loops,1,9,9,1.9954159259796143,ok,0,0,3d8ff976
Array,random,no_loops,1,9,9,2.091341018676758,ok,0,0,44bb4e25
Array,random,no_loops,1,9,9,2.1443958282470703,ok,0,0,4092ea8a
Array,random,no_loops,1,9,9,1.9471261501312256,ok,0,0,3842d95
Array,random,no_loops,1,9,9,2.2109668254852295,ok,0,0,64799d65
Array,random,no_loops,1,9,9,2.6576390266418457,ok,0,0,27498307
Array,random,no_loops,1,72,72,3.381338119506836,ok,0,0,cf6426a
Array,random,no_loops,1,72,72,3.989223003387451,ok,0,0,355b603
Array,random,no_loops,1,72,72,3.3652637004852295,ok,0,0,2099547f
Array,random,no_loops,1,72,72,3.391993761062622,ok,0,0,1935e304
Array,random,no_loops,1,72,72,2.969115972518921,ok,0,0,7dbb2efa
Array,random,no_loops,1,72,72,2.802259922027588,ok,0,0,3b529b56
Array,random,no_loops,1,72,72,2.794218063354492,ok,0,0,336b2a2
Array,random,no_loops,1,72,72,3.231689214706421,ok,0,0,13600d14
Array,random,no_loops,1,72,72,4.115652084350586,ok,0,0,50be6a09
Array,random,no_loops,1,72,72,3.2694969177246094,ok,0,0,647b8907
Array,random,no_loops,1,72,72,3.184676170349121,ok,0,0,4ea69f90
Array,random,no_loops,1,72,72,3.422677993774414,ok,0,0,11877f4f
Array,random,no_loops,1,72,72,3.006165027618408,ok,0,0,5dee7a92
Array,random,no_loops,1,72,72,2.788494110107422,ok,0,0,73bd047f
Array,random,no_loops,1,72,72,3.1077709197998047,ok,0,0,bb92d07
Array,random,no_loops,1,72,72,2.836318254470825,ok,0,0,308033b2
Array,random,no_loops,1,72,72,3.9420166015625,ok,0,0,72171e9
Array,random,no_loops,1,72,72,3.4050891399383545,ok,0,0,2da5b03
Array,random,no_loops,1,72,72,2.960411787033081,ok,0,0,3c6d9aac
Array,random,no_loops,1,72,72,3.042747735977173,ok,0,0,67bfeb3d
Array,random,no_loops,1,408,408,5.380124807357788,ok,0,0,4464864
Array,random,no_loops,1,408,408,5.8448450565338135,ok,0,0,4e403582
Array,random,no_loops,1,408,408,5.5985801219940186,ok,0,0,23ba9ce3
Array,random,no_loops,1,408,408,6.799575090408325,ok,0,0,6c178da5
Array,random,no_loops,1,408,408,8.7261381149292,ok,0,0,6519474f
Array,random,no_loops,1,408,408,6.222571134567261,ok,0,0,633c0927
Array,random,no_loops,1,408,408,5.969817876815796,ok,0,0,5fc2b315
Array,random,no_loops,1,408,408,5.6183762550354,ok,0,0,ad5a4cc
Array,random,no_loops,1,408,408,7.115311145782471,ok,0,0,e5d63ca
Array,random,no_loops,1,408,408,7.476696014404297,ok,0,0,176990fa
Array,random,no_loops,1,408,408,8.464083194732666,ok,0,0,13fbc6e1
Array,random,no_loops,1,408,408,5.953376054763794,ok,0,0,49f3b8c9
Array,random,no_loops,1,408,408,5.771159887313843,ok,0,0,2bdad062
Array,random,no_loops,1,408,408,8.772841930389404,ok,0,0,7a50df8f
Array,random,no_loops,1,408,408,6.68305778503418,ok,0,0,5db8b488
Array,random,no_loops,1,408,408,5.585494041442871,ok,0,0,4922fbe1
Array,random,no_loops,1,408,408,5.617812871932983,ok,0,0,3f98adf1
Array,random,no_loops,1,408,408,6.815542936325073,ok,0,0,5cd7f2f5
Array,random,no_loops,1,408,408,5.816806793212891,ok,0,0,78971c9a
Array,random,no_loops,1,408,408,6.932482957839966,ok,0,0,12199ce9
Array,random,no_loops,1,2256,2256,35.889683961868286,ok,0,0,15fc9b9c
Array,random,no_loops,1,2256,2256,57.094149112701416,ok,0,0,54634642
Array,random,no_loops,1,2256,2256,41.89237928390503,ok,0,0,6783d184
Array,random,no_loops,1,2256,2256,53.96902298927307,ok,0,0,51cf8084
Array,random,no_loops,2,9,9,2.2241220474243164,ok,0,0,542cfc7e
Array,random,no_loops,3,9,9,2.4602110385894775,ok,0,0,1fef2802
Array,random,no_loops,3,9,9,2.354618787765503,ok,0,0,55d9db5
Array,random,no_loops,3,9,9,2.4567980766296387,ok,0,0,186a54e4
Array,random,no_loops,3,9,9,2.097442865371704,ok,0,0,7fcafb5c
