model_name,search,loop,mutant_number,depth,actual_tests,time_taken,status,return_code,failed_tests,seed
ElevatorModel,bes,no_loops,0,1,1,1.493053913116455,ok,0,0,3d9fc0cc
ElevatorModel,bes,no_loops,0,1,1,1.514625072479248,ok,0,0,4c63d673
ElevatorModel,bes,no_loops,0,1,1,1.539590835571289,ok,0,0,2db3335b
ElevatorModel,bes,no_loops,0,1,1,1.7107410430908203,ok,0,0,308a9145
ElevatorModel,bes,no_loops,0,1,1,2.2203891277313232,ok,0,0,154d6ef4
ElevatorModel,bes,no_loops,0,1,1,2.7687079906463623,ok,0,0,216cc8d
ElevatorModel,bes,no_loops,0,1,1,2.0655930042266846,ok,0,0,223e07b8
ElevatorModel,bes,no_loops,0,1,1,1.7034878730773926,ok,0,0,6deda4a1
ElevatorModel,bes,no_loops,0,1,1,1.6000099182128906,ok,0,0,7c5fda7f
ElevatorModel,bes,no_loops,0,1,1,1.6147630214691162,ok,0,0,302b4431
ElevatorModel,bes,no_loops,0,1,1,1.696869134902954,ok,0,0,46009857
ElevatorModel,bes,no_loops,0,1,1,1.6651551723480225,ok,0,0,5ca5b0cd
ElevatorModel,bes,no_loops,0,1,1,1.4854259490966797,ok,0,0,30a737c9
ElevatorModel,bes,no_loops,0,1,1,1.6091639995574951,ok,0,0,74276267
ElevatorModel,bes,no_loops,0,1,1,1.588240146636963,ok,0,0,457fb8c1
ElevatorModel,bes,no_loops,0,1,1,1.6026630401611328,ok,0,0,eeafa2a
ElevatorModel,bes,no_loops,0,1,1,1.5497589111328125,ok,0,0,1832c0b2
ElevatorModel,bes,no_loops,0,1,1,1.4999361038208008,ok,0,0,30ff8663
ElevatorModel,bes,no_loops,0,1,1,1.638228178024292,ok,0,0,17c02ad3
ElevatorModel,bes,no_loops,0,1,1,1.5672881603240967,ok,0,0,79b88252
ElevatorModel,bes,no_loops,0,1,1,1.496192216873169,ok,0,0,6a156ae0
ElevatorModel,bes,no_loops,0,1,1,1.6588070392608643,ok,0,0,6169867f
ElevatorModel,bes,no_loops,0,1,1,1.4907262325286865,ok,0,0,1cd08d74
