model_name,search,loop,mutant_number,depth,actual_tests,time_taken,status,return_code,failed_tests,seed
SimpleModel,random,no_loops,0,2,2,1.2324488162994385,ok,0,0,f64d132
SimpleModel,random,no_loops,0,2,2,1.0681898593902588,ok,0,0,49de4270
SimpleModel,random,no_loops,0,2,2,0.995297908782959,ok,0,0,6e38dc4a
SimpleModel,random,no_loops,0,2,2,1.0726401805877686,ok,0,0,3e2fa4f8
SimpleModel,random,no_loops,0,2,2,1.5642027854919434,ok,0,0,deed855
SimpleModel,random,no_loops,0,2,2,1.499826192855835,ok,0,0,7fb4a5bd
SimpleModel,random,no_loops,0,2,2,1.3910081386566162,ok,0,0,3906176e
SimpleModel,random,no_loops,0,2,2,1.3276376724243164,ok,0,0,24be34fb
SimpleModel,random,no_loops,0,2,2,1.349207878112793,ok,0,0,1f9bf963
SimpleModel,random,no_loops,0,2,2,1.2863967418670654,ok,0,0,46235645
SimpleModel,random,no_loops,0,2,2,1.423685073852539,ok,0,0,7454ab3b
SimpleModel,random,no_loops,0,2,2,1.4357640743255615,ok,0,0,3f7e0264
SimpleModel,random,no_loops,0,2,2,1.1708238124847412,ok,0,0,52df73cd
SimpleModel,random,no_loops,0,2,2,1.1852800846099854,ok,0,0,292f0f71
SimpleModel,random,no_loops,0,2,2,1.1329641342163086,ok,0,0,368c455b
SimpleModel,random,no_loops,0,2,2,1.0838899612426758,ok,0,0,6100ca82
SimpleModel,random,no_loops,0,2,2,1.1889739036560059,ok,0,0,750a5b06
SimpleModel,random,no_loops,0,2,2,1.1426959037780762,ok,0,0,44da50f1
SimpleModel,random,no_loops,0,2,2,1.60548996925354,ok,0,0,77c2585f
SimpleModel,random,no_loops,0,2,2,1.3520922660827637,ok,0,0,1426280e
SimpleModel,random,no_loops,0,8,8,1.3856027126312256,ok,0,0,5160f4e0
SimpleModel,random,no_loops,0,8,8,1.3893368244171143,ok,0,0,64bef39a
SimpleModel,random,no_loops,0,8,8,1.3036282062530518,ok,0,0,127c5beb
SimpleModel,random,no_loops,0,8,8,1.288128137588501,ok,0,0,f76d286
SimpleModel,random,no_loops,0,8,8,1.0724849700927734,ok,0,0,76bf1f3a
SimpleModel,random,no_loops,0,8,8,1.0711290836334229,ok,0,0,5ce89b2d
SimpleModel,random,no_loops,0,8,8,1.0827150344848633,ok,0,0,1ad99f83
SimpleModel,random,no_loops,0,8,8,1.0885190963745117,ok,0,0,68fb78d7
SimpleModel,random,no_loops,0,8,8,1.1705961227416992,ok,0,0,626bcf44
SimpleModel,random,no_loops,0,8,8,1.0286569595336914,ok,0,0,3c3371db
SimpleModel,random,no_loops,0,8,8,1.1339881420135498,ok,0,0,6067569
SimpleModel,random,no_loops,0,8,8,1.43806791305542,ok,0,0,efd7aae
SimpleModel,random,no_loops,0,8,8,1.7602992057800293,ok,0,0,7e9111d3
SimpleModel,random,no_loops,0,8,8,1.3368418216705322,ok,0,0,39a74fd0
SimpleModel,random,no_loops,0,8,8,1.292456865310669,ok,0,0,79e2830d
SimpleModel,random,no_loops,0,8,8,1.2643229961395264,ok,0,0,4ece6609
SimpleModel,random,no_loops,0,8,8,1.2836651802062988,ok,0,0,35c5a88
SimpleModel,random,no_loops,0,8,8,1.2467398643493652,ok,0,0,1f93a19b
SimpleModel,random,no_loops,0,8,8,1.3370709419250488,ok,0,0,4084f10a
SimpleModel,random,no_loops,0,8,8,1.101654052734375,ok,0,0,40215d4d
SimpleModel,random,no_loops,1,2,2,0.9897253513336182,ok,0,0,7500f988
SimpleModel,random,no_loops,1,2,2,1.2259447574615479,ok,0,0,3c426a61
SimpleModel,random,no_loops,1,2,2,1.0740900039672852,ok,0,0,15fc12a5
SimpleModel,random,no_loops,1,2,2,0.9122350215911865,ok,0,0,63380ba6
SimpleModel,random,no_loops,1,2,2,1.0821077823638916,ok,0,0,22c62a6e
SimpleModel,random,no_loops,1,2,2,1.7972228527069092,ok,0,0,2808fefe
SimpleModel,random,no_loops,1,2,2,1.5629527568817139,ok,0,0,71e898b5
SimpleModel,random,no_loops,1,2,2,1.6285820007324219,ok,0,0,58ae8bd4
SimpleModel,random,no_loops,1,2,2,1.6201021671295166,ok,0,0,1aba0440
SimpleModel,random,no_loops,1,2,2,1.6119928359985352,ok,0,0,770c5fc7
SimpleModel,random,no_loops,1,2,2,1.3023648262023926,ok,0,0,642728cb
SimpleModel,random,no_loops,1,2,2,1.3703601360321045,ok,0,0,53f9518e
SimpleModel,random,no_loops,1,2,2,1.0845582485198975,ok,0,0,3c5fac17
SimpleModel,random,no_loops,1,2,2,0.9809920787811279,ok,0,0,39459ed9
SimpleModel,random,no_loops,1,2,2,1.151602029800415,ok,0,0,30d9c15a
SimpleModel,random,no_loops,1,2,2,1.0379488468170166,ok,0,0,7f9b268c
SimpleModel,random,no_loops,1,2,2,1.0429401397705078,ok,0,0,2cf9fd65
SimpleModel,random,no_loops,1,2,2,1.1426670551300049,ok,0,0,1539c5ed
SimpleModel,random,no_loops,1,2,2,1.4410638809204102,ok,0,0,6cc4dd2e
SimpleModel,random,no_loops,1,2,2,1.5964748859405518,ok,0,0,1f43220b
SimpleModel,random,no_loops,1,8,8,1.5727148056030273,ok,0,0,184bf7a6
SimpleModel,random,no_loops,1,8,8,1.561758041381836,ok,0,0,49d38ee1
SimpleModel,random,no_loops,1,8,8,1.52168607711792,ok,0,0,5503e32f
SimpleModel,random,no_loops,1,8,8,1.444586992263794,ok,0,0,187030f7
SimpleModel,random,no_loops,1,8,8,1.5091581344604492,ok,0,0,7c7f38e5
SimpleModel,random,no_loops,1,8,8,1.4637820720672607,ok,0,0,26b7536b
SimpleModel,random,no_loops,1,8,8,1.35459566116333,ok,0,0,5d0f3dc4
SimpleModel,random,no_loops,1,8,8,1.194882869720459,ok,0,0,4a5e335
SimpleModel,random,no_loops,1,8,8,1.0257751941680908,ok,0,0,1614b437
SimpleModel,random,no_loops,1,8,8,1.056636095046997,ok,0,0,20ae0c19
SimpleModel,random,no_loops,1,8,8,1.019151210784912,ok,0,0,468c02a0
SimpleModel,random,no_loops,1,8,8,1.4805920124053955,ok,0,0,1ed65ed8
