class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
ArrayList,1,11d9ed46,0,1.3791251182556152,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,54b9694d,0,1.3721659183502197,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,6421746f,0,1.3285069465637207,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,119ade7d,0,1.3373229503631592,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,73e88325,0,1.395953893661499,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,530c530c,0,1.3767061233520508,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,239e5b61,0,1.2895359992980957,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,607fce15,0,1.3086888790130615,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,2b00544d,0,1.3810338973999023,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,40478cad,0,1.2525122165679932,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,155169dd,0,1.4392859935760498,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,1c052529,0,1.3723459243774414,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,1061bf27,0,1.3617181777954102,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,4efefc9f,0,1.3320400714874268,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,67d369b5,0,1.2542009353637695,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,4f6348e8,0,1.2744817733764648,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,5cde9cfb,0,1.4423999786376953,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,5e98bb84,0,1.387150764465332,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,827ba06,0,1.3368051052093506,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,21e3e69f,0,1.4483299255371094,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,3aca9ba3,0,1.199760913848877,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,7ef13d64,0,1.3435468673706055,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,28581fea,0,1.3169970512390137,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,5cdb1dbf,0,1.3822591304779053,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,463a2908,0,1.3468940258026123,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,b01a907,0,1.338299036026001,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,5c1b6376,0,1.2131121158599854,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,34f7b57e,0,1.5125360488891602,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,8fc792d,0,1.388113021850586,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,11ee6680,0,1.3298768997192383,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,2,5d1d539a,0,1.6844840049743652,ok,81,81,0,1,100,1,9,100,9,81,17.289313640312773,21.70978627671541,10.38961038961039,15.686274509803921
