class,requested_size,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,total_ic,ic,total_bc,bc
LinkedList,17,f2ea817,0,2.222606897354126,ok,17,17,0,1,100,1,12,70,17,38.13725490196078,37.40079365079365,29.508196721311474,29.508196721311474
LinkedList,17,379976c3,0,3.311966896057129,ok,17,17,0,1,100,1,16,94,17,50.882352941176464,50.297619047619044,38.52459016393443,38.52459016393443
LinkedList,17,1d015d35,0,3.3373730182647705,ok,17,17,0,1,100,1,17,100,17,51.5686274509804,50.99206349206349,39.34426229508197,39.34426229508197
LinkedList,17,1b610bb,0,2.954313278198242,ok,17,17,0,1,100,1,16,94,17,50.49019607843137,49.90079365079365,38.52459016393443,38.52459016393443
LinkedList,17,3b061e87,0,3.294728994369507,ok,17,17,0,1,100,1,17,100,17,51.470588235294116,50.89285714285714,40.98360655737705,40.98360655737705
LinkedList,17,22ebed46,0,2.785753011703491,ok,17,17,0,1,100,1,14,82,17,39.21568627450981,38.492063492063494,32.78688524590164,32.78688524590164
LinkedList,17,20e06844,0,3.209221839904785,ok,17,17,0,1,100,1,14,82,17,39.21568627450981,38.492063492063494,30.327868852459016,30.327868852459016
LinkedList,17,62aa26ab,0,3.165626287460327,ok,17,17,0,1,100,1,17,100,17,51.37254901960784,50.79365079365079,41.80327868852459,41.80327868852459
LinkedList,17,3cd33539,0,3.1023108959198,ok,17,17,0,1,100,1,15,88,17,46.470588235294116,45.83333333333333,38.52459016393443,38.52459016393443
LinkedList,17,79ef3b9f,0,2.998784065246582,ok,17,17,0,1,100,1,15,88,17,47.94117647058824,47.32142857142857,36.0655737704918,36.0655737704918
LinkedList,17,51b28bee,0,2.8148720264434814,ok,17,17,0,1,100,1,16,94,17,50.09803921568627,49.50396825396825,37.704918032786885,37.704918032786885
LinkedList,17,1d6af448,0,2.689924955368042,ok,17,17,0,1,100,1,16,94,17,51.07843137254902,50.49603174603175,40.16393442622951,40.16393442622951
LinkedList,17,6467f06,0,3.463823080062866,ok,17,17,0,1,100,1,17,100,17,51.470588235294116,50.89285714285714,41.80327868852459,41.80327868852459
LinkedList,17,50cc57db,0,3.0948328971862793,ok,17,17,0,1,100,1,17,100,17,51.470588235294116,50.89285714285714,40.98360655737705,40.98360655737705
LinkedList,17,68550d66,0,2.865658760070801,ok,17,17,0,1,100,1,11,64,17,40.294117647058826,39.58333333333333,30.327868852459016,30.327868852459016
LinkedList,17,2cf55b04,0,2.7651100158691406,ok,17,17,0,1,100,1,16,94,17,52.352941176470594,51.78571428571429,41.80327868852459,41.80327868852459
LinkedList,17,7f362c3b,0,2.7283310890197754,ok,17,17,0,1,100,1,12,70,17,36.07843137254902,35.317460317460316,24.59016393442623,24.59016393442623
LinkedList,17,596b3829,0,2.9330801963806152,ok,17,17,0,1,100,1,17,100,17,53.03921568627451,52.480158730158735,45.08196721311475,45.08196721311475
LinkedList,17,58b35741,0,2.7352137565612793,ok,17,17,0,1,100,1,13,76,17,37.35294117647059,36.607142857142854,29.508196721311474,29.508196721311474
LinkedList,17,7b2e8421,0,2.980742931365967,ok,17,17,0,1,100,1,17,100,17,50.882352941176464,50.297619047619044,37.704918032786885,37.704918032786885
LinkedList,17,26449920,0,2.992205858230591,ok,17,17,0,1,100,1,16,94,17,49.90196078431373,49.30555555555556,36.0655737704918,36.0655737704918
LinkedList,17,7ae6bec2,0,3.5109078884124756,ok,17,17,0,1,100,1,17,100,17,52.64705882352941,52.083333333333336,43.44262295081967,43.44262295081967
LinkedList,17,4c707a87,0,2.409444808959961,ok,17,17,0,1,100,1,10,58,17,31.07843137254902,30.257936507936506,22.950819672131146,22.950819672131146
LinkedList,17,11b987db,0,2.9933643341064453,ok,17,17,0,1,100,1,16,94,17,48.03921568627451,47.42063492063492,33.60655737704918,33.60655737704918
LinkedList,17,5e6d0c60,0,2.832608699798584,ok,17,17,0,1,100,1,17,100,17,50.294117647058826,49.702380952380956,37.704918032786885,37.704918032786885
LinkedList,17,11b09827,0,3.199572801589966,ok,17,17,0,1,100,1,16,94,17,50.294117647058826,49.702380952380956,38.52459016393443,38.52459016393443
