class,depth,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,trie_total_path,total_ic,ic,total_bc,bc
ArrayList,1,37736343,0,1.2943670749664307,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,3a245f04,0,1.1316301822662354,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,7d4a8299,0,1.2330386638641357,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,3838b248,0,1.2387311458587646,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,176c04c4,0,1.1636478900909424,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,1b86ac20,0,1.1951661109924316,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,5ff96f2f,0,1.1187829971313477,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,6fdfc15a,0,1.2436070442199707,ok,9,9,0,1,100,1,6,66,9,9,9.817549956559514,12.03599550056243,5.844155844155844,8.823529411764707
ArrayList,1,7699a277,0,1.1867671012878418,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,22e3485f,0,1.134310245513916,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,3b2f59d4,0,1.1866450309753418,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,43d3ea41,0,1.1883277893066406,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,12f36803,0,1.2244479656219482,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,4010ea46,0,1.1430089473724365,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,223aca6f,0,1.238919973373413,ok,9,9,0,1,100,1,6,66,9,9,10.860121633362294,13.385826771653544,6.493506493506493,9.803921568627452
ArrayList,1,22efdd45,0,1.13968825340271,ok,9,9,0,1,100,1,6,66,9,9,10.599478714161599,13.048368953880765,5.844155844155844,8.823529411764707
ArrayList,1,2215af63,0,1.2819766998291016,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
ArrayList,1,720502cb,0,1.1841859817504883,ok,9,9,0,1,100,1,6,66,9,9,10.078192875760209,12.373453318335208,5.844155844155844,8.823529411764707
