class,requested_size,seed,return_code,time_taken,status,total_tests,ok_tests,failed_tests,node_covered,nc,total_nodes,edge_covered,ec,total_edges,total_ic,ic,total_bc,bc
SimpleCounterBES,2,36d0aebe,0,1.8976259231567383,ok,2,2,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,33.33333333333333,33.33333333333333
SimpleCounterBES,2,47482bbc,0,3.45853590965271,ok,2,2,0,4,50,8,4,36,11,63.793103448275865,63.793103448275865,33.33333333333333,33.33333333333333
SimpleCounterBES,2,e37ea11,0,3.467223882675171,ok,2,2,0,5,62,8,5,45,11,70.6896551724138,70.6896551724138,33.33333333333333,33.33333333333333
SimpleCounterBES,2,3c0e0699,0,2.632390260696411,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,6ab41468,0,2.782362937927246,ok,2,2,0,4,50,8,4,36,11,63.793103448275865,63.793103448275865,33.33333333333333,33.33333333333333
SimpleCounterBES,2,13599828,0,2.414642810821533,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,3f725a74,0,2.404602289199829,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,63de3d6f,0,2.0734312534332275,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,332d57ac,0,2.5837693214416504,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,2c2c23cb,0,2.3787970542907715,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,522bcb59,0,2.474766731262207,ok,2,2,0,4,50,8,3,27,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,532801b4,0,2.3372690677642822,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,5c16c576,0,2.1718080043792725,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,2765a01f,0,2.369629383087158,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,7ec10c78,0,2.1399953365325928,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,3daaebbd,0,2.1017649173736572,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,39eabf5f,0,2.314990758895874,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,635b80,0,2.5505268573760986,ok,2,2,0,5,62,8,5,45,11,70.6896551724138,70.6896551724138,33.33333333333333,33.33333333333333
SimpleCounterBES,2,3a31976d,0,2.4893062114715576,ok,2,2,0,6,75,8,6,54,11,84.48275862068965,84.48275862068965,66.66666666666666,66.66666666666666
SimpleCounterBES,2,26aadd6f,0,2.3678719997406006,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,2,69ef54c1,0,2.5712461471557617,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,7c502348,0,2.2078490257263184,ok,2,2,0,4,50,8,3,27,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,5e737f9,0,2.312628984451294,ok,2,2,0,5,62,8,5,45,11,70.6896551724138,70.6896551724138,33.33333333333333,33.33333333333333
SimpleCounterBES,2,59a4df96,0,2.267390012741089,ok,2,2,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,33.33333333333333,33.33333333333333
SimpleCounterBES,2,6d379951,0,2.479008913040161,ok,2,2,0,2,25,8,1,9,11,44.827586206896555,44.827586206896555,0.0,0.0
SimpleCounterBES,2,45d562d8,0,2.178463935852051,ok,2,2,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,33.33333333333333,33.33333333333333
SimpleCounterBES,2,7544547c,0,2.479281187057495,ok,2,2,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,33.33333333333333,33.33333333333333
SimpleCounterBES,2,399ade40,0,2.323524236679077,ok,2,2,0,4,50,8,4,36,11,63.793103448275865,63.793103448275865,33.33333333333333,33.33333333333333
SimpleCounterBES,2,101b3f2c,0,2.4337217807769775,ok,2,2,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,50.0,50.0
SimpleCounterBES,2,50502273,0,2.174443006515503,ok,2,2,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,1ce5450a,0,2.004378080368042,ok,5,5,0,6,75,8,6,54,11,77.58620689655173,77.58620689655173,33.33333333333333,33.33333333333333
SimpleCounterBES,5,655057bc,0,2.3673479557037354,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,3d24025,0,2.6312358379364014,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,486d58f3,0,2.604508876800537,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,28c10f5,0,2.2756569385528564,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,643dcdba,0,2.320183753967285,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,6e70f105,0,2.323922872543335,ok,5,5,0,6,75,8,6,54,11,81.03448275862068,81.03448275862068,50.0,50.0
SimpleCounterBES,5,36f880ee,0,2.265329122543335,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,55ed38fe,0,2.2031710147857666,ok,5,5,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,66.66666666666666,66.66666666666666
SimpleCounterBES,5,79f5acc,0,2.4999191761016846,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,1db47c0e,0,2.4145419597625732,ok,5,5,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,83.33333333333334,83.33333333333334
SimpleCounterBES,5,3a7911ff,0,2.35827374458313,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
SimpleCounterBES,5,20cd8123,0,2.5121548175811768,ok,5,5,0,6,75,8,7,63,11,98.27586206896551,98.27586206896551,66.66666666666666,66.66666666666666
SimpleCounterBES,5,40cf34a8,0,2.511138916015625,ok,5,5,0,5,62,8,5,45,11,74.13793103448276,74.13793103448276,33.33333333333333,33.33333333333333
SimpleCounterBES,5,43bd100,0,2.1964449882507324,ok,5,5,0,6,75,8,6,54,11,77.58620689655173,77.58620689655173,33.33333333333333,33.33333333333333
SimpleCounterBES,5,3ce62373,0,2.219655990600586,ok,5,5,0,5,62,8,4,36,11,58.620689655172406,58.620689655172406,0.0,0.0
